Time(s),BP(mmHg)
51.348,55.88369493781631
51.352,55.25578825312174
51.356,55.465090481353265
51.36,54.62788156842718
51.364,54.418579340195656
51.368,53.99997488373261
51.372,53.99997488373261
51.376,54.209277111964134
51.38,53.99997488373261
51.384,53.79067265550109
51.388,53.58137042726957
51.392,52.953463742575
51.396,52.953463742575
51.4,52.53485928611196
51.404,52.32555705788044
51.408,52.116254829648916
51.412,51.48834814495435
51.416,51.69765037318587
51.42,51.27904591672283
51.424,50.860441460259786
51.428,51.06974368849131
51.432,50.44183700379674
51.436,50.44183700379674
51.44,50.0232325473337
51.444,49.604628090870655
51.448,49.604628090870655
51.452,49.18602363440761
51.456,48.76741917794457
51.46,49.39532586263913
51.464,48.76741917794457
51.468,47.93021026501848
51.472,48.13951249325
51.476,48.13951249325
51.48,47.72090803678696
51.484,47.302303580323915
51.488,47.093001352092394
51.492,47.093001352092394
51.496,46.25579243916631
51.5,46.67439689562935
51.504,46.25579243916631
51.508,46.25579243916631
51.512,46.046490210934785
51.516,45.62788575447174
51.52,44.999979069777176
51.524,45.41858352624022
51.528,45.2092812980087
51.532,44.790676841545654
51.536,44.790676841545654
51.54,44.37207238508261
51.544,44.37207238508261
51.548,43.95346792861957
51.552,44.16277015685109
51.556,43.95346792861957
51.56,43.744165700388045
51.564,43.744165700388045
51.568,43.744165700388045
51.572,42.90695678746196
51.576,43.325561243925
51.58,42.90695678746196
51.584,42.90695678746196
51.588,42.697654559230436
51.592,42.488352330998914
51.596,42.697654559230436
51.6,42.488352330998914
51.604,42.697654559230436
51.608,42.06974787453587
51.612,42.90695678746196
51.616,42.488352330998914
51.62,42.27905010276739
51.624,42.06974787453587
51.628,42.697654559230436
51.632,42.06974787453587
51.636,42.06974787453587
51.64,41.86044564630435
51.644,42.06974787453587
51.648,41.65114341807283
51.652,41.232538961609784
51.656,41.232538961609784
51.66,41.232538961609784
51.664,41.441841189841305
51.668,41.02323673337826
51.672,41.65114341807283
51.676,42.06974787453587
51.68,43.325561243925
51.684,44.58137461331413
51.688,46.046490210934785
51.692,47.51160580855544
51.696,50.0232325473337
51.7,51.906952601417395
51.704,54.62788156842718
51.708,57.13950830720544
51.712,59.86043727421522
51.716,62.372064012993484
51.72,65.72089966469782
51.724,68.65113085993913
51.728,71.99996651164348
51.732,75.76740661981087
51.736,78.9069400432837
51.74,82.25577569498805
51.744,85.81391357492392
51.748,89.16274922662826
51.752,92.72088710656413
51.756,96.06972275826848
51.76,98.37204726881522
51.764,101.092976235825
51.768,103.18599851814022
51.772,105.06971857222392
51.776,106.95343862630762
51.78,107.37204308277066
51.784,108.20925199569675
51.788,108.20925199569675
51.792,107.99994976746522
51.796,107.37204308277066
51.8,106.32553194161305
51.804,105.27902080045544
51.808,104.23250965929783
51.812,102.76739406167718
51.816,101.51158069228805
51.82,99.83716286643588
51.824,98.79065172527827
51.828,97.32553612765761
51.832,95.65111830180544
51.836,93.97670047595327
51.84,91.88367819363805
51.844,90.62786482424892
51.848,89.16274922662826
51.852,87.27902917254457
51.856,86.23251803138696
51.86,85.39530911846087
51.864,83.93019352084022
51.868,81.837171238525
51.872,80.58135786913587
51.876,78.9069400432837
51.88,78.06973113035761
51.884,77.65112667389457
51.888,76.60461553273696
51.892,74.93019770688478
51.896,74.0929887939587
51.9,73.25577988103261
51.904,73.04647765280109
51.908,71.37205982694891
51.912,70.95345537048587
51.916,70.3255486857913
51.92,69.69764200109674
51.924,68.65113085993913
51.928,68.23252640347609
51.932,67.39531749055
51.936,66.55810857762391
51.94,66.34880634939239
51.944,65.72089966469782
51.948,65.09299298000326
51.952,64.25578406707717
51.956,63.20927292591957
51.96,62.99997069768805
51.964,62.16276178476196
51.968,61.5348551000674
51.972,61.325552871835875
51.976,60.69764618714131
51.98,60.069739502446744
51.984,59.6511350459837
51.988,59.44183281775218
51.992,58.39532167659457
51.996,58.39532167659457
52.0,57.976717220131526
52.004,57.55811276366848
52.008,57.13950830720544
52.012,57.13950830720544
52.016,56.511601622510874
52.02,56.511601622510874
52.024,56.30229939427935
52.028,56.09299716604783
52.032,56.09299716604783
52.036,55.88369493781631
52.04,56.30229939427935
52.044,56.30229939427935
52.048,56.30229939427935
52.052,56.30229939427935
52.056,55.88369493781631
52.06,56.511601622510874
52.064,56.30229939427935
52.068,56.511601622510874
52.072,56.93020607897392
52.076,57.13950830720544
52.08,56.720903850742395
52.084,57.13950830720544
52.088,57.55811276366848
52.092,57.55811276366848
52.096,57.976717220131526
52.1,58.18601944836305
52.104,58.18601944836305
52.108,58.39532167659457
52.112,58.18601944836305
52.116,58.81392613305761
52.12,58.81392613305761
52.124,58.60462390482609
52.128,59.6511350459837
52.132,59.6511350459837
52.136,59.023228361289135
52.14,59.44183281775218
52.144,60.279041730678266
52.148,59.6511350459837
52.152,59.44183281775218
52.156,59.6511350459837
52.16,59.6511350459837
52.164,59.6511350459837
52.168,59.44183281775218
52.172,59.6511350459837
52.176,59.6511350459837
52.18,59.44183281775218
52.184,59.6511350459837
52.188,59.6511350459837
52.192,59.6511350459837
52.196,59.6511350459837
52.2,59.44183281775218
52.204,59.44183281775218
52.208,59.23253058952066
52.212,58.81392613305761
52.216,59.023228361289135
52.22,57.976717220131526
52.224,58.39532167659457
52.228,57.976717220131526
52.232,57.976717220131526
52.236,57.13950830720544
52.24,57.13950830720544
52.244,57.13950830720544
52.248,57.13950830720544
52.252,56.511601622510874
52.256,56.09299716604783
52.26,56.09299716604783
52.264,55.465090481353265
52.268,55.04648602489022
52.272,55.04648602489022
52.276,54.8371837966587
52.28,54.62788156842718
52.284,54.418579340195656
52.288,53.99997488373261
52.292,53.79067265550109
52.296,53.79067265550109
52.3,53.58137042726957
52.304,52.74416151434348
52.308,52.74416151434348
52.312,52.74416151434348
52.316,53.162765970806525
52.32,52.116254829648916
52.324,51.48834814495435
52.328,51.69765037318587
52.332,51.27904591672283
52.336,50.860441460259786
52.34,50.651139232028264
52.344,50.860441460259786
52.348,50.0232325473337
52.352,49.604628090870655
52.356,49.604628090870655
52.36,49.604628090870655
52.364,49.18602363440761
52.368,48.76741917794457
52.372,48.76741917794457
52.376,48.558116949713046
52.38,48.13951249325
52.384,46.88369912386087
52.388,47.93021026501848
52.392,47.93021026501848
52.396,47.093001352092394
52.4,47.302303580323915
52.404,47.51160580855544
52.408,47.093001352092394
52.412,46.88369912386087
52.416,46.88369912386087
52.42,46.67439689562935
52.424,46.25579243916631
52.428,46.25579243916631
52.432,46.46509466739783
52.436,45.62788575447174
52.44,45.83718798270326
52.444,45.83718798270326
52.448,45.83718798270326
52.452,45.2092812980087
52.456,44.790676841545654
52.46,45.2092812980087
52.464,44.58137461331413
52.468,44.58137461331413
52.472,44.58137461331413
52.476,44.37207238508261
52.48,43.744165700388045
52.484,44.16277015685109
52.488,44.16277015685109
52.492,43.744165700388045
52.496,43.744165700388045
52.5,43.95346792861957
52.504,43.325561243925
52.508,43.325561243925
52.512,43.325561243925
52.516,43.53486347215652
52.52,43.325561243925
52.524,42.488352330998914
52.528,43.11625901569348
52.532,43.325561243925
52.536,42.90695678746196
52.54,43.325561243925
52.544,43.53486347215652
52.548,43.95346792861957
52.552,44.58137461331413
52.556,45.41858352624022
52.56,46.88369912386087
52.564,48.348814721481524
52.568,50.44183700379674
52.572,52.53485928611196
52.576,54.62788156842718
52.58,57.13950830720544
52.584,60.48834395890979
52.588,62.99997069768805
52.592,65.5115974364663
52.596,68.44182863170761
52.6,71.99996651164348
52.604,74.72089547865326
52.608,78.27903335858913
52.612,82.46507792321957
52.616,86.02321580315544
52.62,88.95344699839674
52.624,92.93018933479566
52.628,96.2790249865
52.632,99.62786063820435
52.636,102.34878960521414
52.64,104.65111411576088
52.644,106.95343862630762
52.648,108.62785645215979
52.652,109.88366982154892
52.656,110.30227427801196
52.66,110.93018096270653
52.664,110.93018096270653
52.668,109.88366982154892
52.672,109.46506536508588
52.676,108.83715868039131
52.68,107.58134531100218
52.684,105.69762525691849
52.688,104.8604163439924
52.692,103.18599851814022
52.696,101.51158069228805
52.7,100.25576732289892
52.704,98.79065172527827
52.708,97.11623389942609
52.712,95.65111830180544
52.716,93.97670047595327
52.72,92.30228265010109
52.724,91.04646928071196
52.728,89.16274922662826
52.732,87.69763362900761
52.736,86.44182025961848
52.74,84.7674024337663
52.744,83.7208912926087
52.748,82.25577569498805
52.752,80.7906600973674
52.756,79.53484672797826
52.76,78.27903335858913
52.764,77.65112667389457
52.768,76.39531330450544
52.772,75.55810439157935
52.776,74.72089547865326
52.78,74.0929887939587
52.784,73.04647765280109
52.788,71.79066428341196
52.792,71.37205982694891
52.796,70.74415314225435
52.8,69.90694422932826
52.804,69.2790375446337
52.808,68.44182863170761
52.812,67.81392194701304
52.816,66.97671303408696
52.82,66.13950412116087
52.824,65.30229520823478
52.828,64.67438852354022
52.832,64.04648183884565
52.836,63.41857515415109
52.84,62.79066846945653
52.844,62.79066846945653
52.848,61.74415732829892
52.852,61.325552871835875
52.856,60.48834395890979
52.86,60.279041730678266
52.864,59.23253058952066
52.868,59.23253058952066
52.872,59.44183281775218
52.876,58.18601944836305
52.88,58.18601944836305
52.884,57.767414991900004
52.888,57.767414991900004
52.892,57.13950830720544
52.896,57.13950830720544
52.9,56.93020607897392
52.904,56.511601622510874
52.908,56.511601622510874
52.912,56.30229939427935
52.916,56.511601622510874
52.92,56.720903850742395
52.924,56.09299716604783
52.928,56.30229939427935
52.932,56.511601622510874
52.936,56.30229939427935
52.94,56.30229939427935
52.944,56.720903850742395
52.948,56.93020607897392
52.952,56.511601622510874
52.956,57.13950830720544
52.96,57.55811276366848
52.964,57.976717220131526
52.968,57.767414991900004
52.972,57.976717220131526
52.976,58.18601944836305
52.98,58.39532167659457
52.984,58.60462390482609
52.988,59.23253058952066
52.992,59.023228361289135
52.996,59.44183281775218
53.0,59.6511350459837
53.004,59.6511350459837
53.008,59.6511350459837
53.012,60.279041730678266
53.016,60.279041730678266
53.02,60.48834395890979
53.024,60.279041730678266
53.028,60.48834395890979
53.032,60.90694841537283
53.036,60.69764618714131
53.04,60.48834395890979
53.044,60.90694841537283
53.048,60.90694841537283
53.052,60.279041730678266
53.056,60.069739502446744
53.06,60.069739502446744
53.064,60.48834395890979
53.068,60.069739502446744
53.072,60.069739502446744
53.076,59.6511350459837
53.08,59.6511350459837
53.084,59.86043727421522
53.088,59.6511350459837
53.092,58.81392613305761
53.096,59.023228361289135
53.1,58.60462390482609
53.104,58.81392613305761
53.108,58.18601944836305
53.112,57.976717220131526
53.116,57.976717220131526
53.12,57.767414991900004
53.124,57.767414991900004
53.128,57.13950830720544
53.132,56.720903850742395
53.136,56.30229939427935
53.14,56.30229939427935
53.144,55.67439270958479
53.148,56.30229939427935
53.152,55.67439270958479
53.156,55.465090481353265
53.16,54.8371837966587
53.164,54.62788156842718
53.168,54.209277111964134
53.172,53.79067265550109
53.176,53.58137042726957
53.18,52.953463742575
53.184,52.953463742575
53.188,52.953463742575
53.192,52.53485928611196
53.196,52.116254829648916
53.2,52.116254829648916
53.204,51.69765037318587
53.208,51.27904591672283
53.212,50.44183700379674
53.216,50.44183700379674
53.22,51.06974368849131
53.224,50.0232325473337
53.228,50.23253477556522
53.232,49.81393031910218
53.236,49.604628090870655
53.24,49.604628090870655
53.244,49.604628090870655
53.248,48.76741917794457
53.252,49.18602363440761
53.256,48.97672140617609
53.26,48.76741917794457
53.264,48.558116949713046
53.268,48.558116949713046
53.272,48.13951249325
53.276,47.72090803678696
53.28,47.93021026501848
53.284,47.93021026501848
53.288,47.72090803678696
53.292,47.093001352092394
53.296,47.093001352092394
53.3,46.88369912386087
53.304,46.46509466739783
53.308,46.46509466739783
53.312,46.25579243916631
53.316,46.25579243916631
53.32,46.046490210934785
53.324,45.83718798270326
53.328,45.41858352624022
53.332,45.41858352624022
53.336,44.790676841545654
53.34,45.2092812980087
53.344,45.41858352624022
53.348,45.41858352624022
53.352,44.790676841545654
53.356,44.58137461331413
53.36,44.37207238508261
53.364,44.58137461331413
53.368,43.95346792861957
53.372,43.744165700388045
53.376,43.744165700388045
53.38,43.744165700388045
53.384,43.744165700388045
53.388,42.90695678746196
53.392,44.16277015685109
53.396,43.744165700388045
53.4,44.16277015685109
53.404,44.58137461331413
53.408,45.41858352624022
53.412,46.25579243916631
53.416,48.13951249325
53.42,49.604628090870655
53.424,52.116254829648916
53.428,54.62788156842718
53.432,56.511601622510874
53.436,59.023228361289135
53.44,61.325552871835875
53.444,64.67438852354022
53.448,68.23252640347609
53.452,71.16275759871739
53.456,74.72089547865326
53.46,77.86042890212609
53.464,81.837171238525
53.468,85.39530911846087
53.472,88.95344699839674
53.476,92.09298042186957
53.48,95.2325138453424
53.484,98.79065172527827
53.488,101.51158069228805
53.492,104.23250965929783
53.496,106.32553194161305
53.5,108.62785645215979
53.504,109.88366982154892
53.508,110.93018096270653
53.512,111.97669210386414
53.516,111.76738987563262
53.52,111.5580876474011
53.524,110.72087873447501
53.528,110.30227427801196
53.532,109.04646090862283
53.536,107.16274085453914
53.54,106.32553194161305
53.544,104.8604163439924
53.548,103.60460297460327
53.552,102.13948737698261
53.556,100.67437177936196
53.56,98.79065172527827
53.564,96.90693167119457
53.568,95.65111830180544
53.572,93.55809601949022
53.576,91.88367819363805
53.58,90.20926036778587
53.584,88.5348425419337
53.588,87.69763362900761
53.592,86.02321580315544
53.596,84.7674024337663
53.6,83.51158906437718
53.604,81.62786901029348
53.608,80.58135786913587
53.612,79.74414895620978
53.616,78.48833558682065
53.62,77.65112667389457
53.624,76.39531330450544
53.628,75.1394999351163
53.632,74.0929887939587
53.636,73.04647765280109
53.64,72.41857096810652
53.644,71.37205982694891
53.648,71.79066428341196
53.652,70.74415314225435
53.656,69.69764200109674
53.66,69.06973531640217
53.664,68.02322417524456
53.668,67.18601526231848
53.672,66.34880634939239
53.676,66.34880634939239
53.68,65.09299298000326
53.684,64.67438852354022
53.688,64.25578406707717
53.692,63.41857515415109
53.696,62.99997069768805
53.7,62.372064012993484
53.704,61.95345955653044
53.708,61.325552871835875
53.712,60.69764618714131
53.716,60.279041730678266
53.72,59.44183281775218
53.724,59.6511350459837
53.728,59.44183281775218
53.732,58.60462390482609
53.736,58.18601944836305
53.74,57.767414991900004
53.744,58.39532167659457
53.748,57.976717220131526
53.752,57.34881053543696
53.756,57.13950830720544
53.76,57.55811276366848
53.764,56.93020607897392
53.768,56.93020607897392
53.772,57.13950830720544
53.776,56.511601622510874
53.78,57.13950830720544
53.784,57.13950830720544
53.788,57.13950830720544
53.792,57.34881053543696
53.796,57.34881053543696
53.8,57.976717220131526
53.804,57.976717220131526
53.808,57.976717220131526
53.812,58.81392613305761
53.816,59.023228361289135
53.82,59.23253058952066
53.824,59.23253058952066
53.828,59.6511350459837
53.832,60.279041730678266
53.836,60.069739502446744
53.84,60.48834395890979
53.844,60.48834395890979
53.848,60.90694841537283
53.852,60.69764618714131
53.856,61.325552871835875
53.86,61.325552871835875
53.864,61.5348551000674
53.868,61.5348551000674
53.872,61.325552871835875
53.876,61.74415732829892
53.88,61.74415732829892
53.884,62.16276178476196
53.888,62.16276178476196
53.892,61.74415732829892
53.896,61.95345955653044
53.9,62.16276178476196
53.904,61.95345955653044
53.908,62.372064012993484
53.912,62.16276178476196
53.916,61.74415732829892
53.92,61.74415732829892
53.924,61.5348551000674
53.928,61.74415732829892
53.932,61.325552871835875
53.936,60.90694841537283
53.94,60.48834395890979
53.944,60.48834395890979
53.948,60.90694841537283
53.952,60.279041730678266
53.956,59.86043727421522
53.96,59.44183281775218
53.964,59.023228361289135
53.968,58.81392613305761
53.972,59.44183281775218
53.976,57.976717220131526
53.98,57.976717220131526
53.984,57.767414991900004
53.988,57.34881053543696
53.992,57.13950830720544
53.996,56.93020607897392
54.0,56.720903850742395
54.004,56.30229939427935
54.008,55.88369493781631
54.012,55.67439270958479
54.016,55.67439270958479
54.02,55.25578825312174
54.024,54.62788156842718
54.028,54.418579340195656
54.032,54.418579340195656
54.036,53.79067265550109
54.04,53.37206819903805
54.044,53.58137042726957
54.048,53.37206819903805
54.052,52.953463742575
54.056,52.953463742575
54.06,52.116254829648916
54.064,52.32555705788044
54.068,51.906952601417395
54.072,51.69765037318587
54.076,51.27904591672283
54.08,50.860441460259786
54.084,50.44183700379674
54.088,50.44183700379674
54.092,50.651139232028264
54.096,50.44183700379674
54.1,50.44183700379674
54.104,49.604628090870655
54.108,49.604628090870655
54.112,49.39532586263913
54.116,49.18602363440761
54.12,49.18602363440761
54.124,48.97672140617609
54.128,48.76741917794457
54.132,48.76741917794457
54.136,48.76741917794457
54.14,48.76741917794457
54.144,48.558116949713046
54.148,47.93021026501848
54.152,47.72090803678696
54.156,47.93021026501848
54.16,48.13951249325
54.164,47.72090803678696
54.168,47.51160580855544
54.172,47.51160580855544
54.176,47.093001352092394
54.18,47.51160580855544
54.184,47.093001352092394
54.188,47.51160580855544
54.192,46.46509466739783
54.196,46.25579243916631
54.2,46.46509466739783
54.204,46.25579243916631
54.208,45.62788575447174
54.212,46.25579243916631
54.216,45.41858352624022
54.22,45.62788575447174
54.224,45.41858352624022
54.228,45.41858352624022
54.232,45.62788575447174
54.236,44.999979069777176
54.24,44.999979069777176
54.244,44.999979069777176
54.248,44.790676841545654
54.252,45.2092812980087
54.256,46.046490210934785
54.26,46.25579243916631
54.264,47.51160580855544
54.268,48.558116949713046
54.272,50.23253477556522
54.276,52.116254829648916
54.28,54.418579340195656
54.284,56.720903850742395
54.288,59.23253058952066
54.292,62.16276178476196
54.296,64.67438852354022
54.3,68.02322417524456
54.304,71.37205982694891
54.308,74.0929887939587
54.312,78.69763781505218
54.316,82.04647346675652
54.32,85.18600689022935
54.324,89.58135368309131
54.328,93.13949156302718
54.332,97.11623389942609
54.336,99.83716286643588
54.34,103.18599851814022
54.344,105.90692748515
54.348,108.62785645215979
54.352,110.93018096270653
54.356,112.39529656032718
54.36,113.86041215794783
54.364,114.06971438617936
54.368,114.69762107087392
54.372,114.4883188426424
54.376,114.06971438617936
54.38,113.23250547325327
54.384,112.18599433209566
54.388,110.72087873447501
54.392,109.46506536508588
54.396,108.41855422392827
54.4,106.53483416984457
54.404,104.65111411576088
54.408,103.18599851814022
54.412,101.092976235825
54.416,99.83716286643588
54.42,98.1627450405837
54.424,95.86042053003696
54.428,94.81390938887935
54.432,93.13949156302718
54.436,91.25577150894348
54.44,89.58135368309131
54.444,88.5348425419337
54.448,86.65112248785
54.452,84.97670466199783
54.456,84.34879797730326
54.46,83.30228683614565
54.464,81.837171238525
54.468,80.58135786913587
54.472,79.53484672797826
54.476,78.69763781505218
54.48,77.86042890212609
54.484,76.81391776096848
54.488,76.39531330450544
54.492,74.93019770688478
54.496,74.30229102219022
54.5,73.67438433749565
54.504,72.83717542456957
54.508,71.37205982694891
54.512,71.58136205518043
54.516,70.53485091402283
54.52,69.69764200109674
54.524,68.86043308817065
54.528,68.44182863170761
54.532,67.60461971878152
54.536,67.18601526231848
54.54,66.13950412116087
54.544,65.30229520823478
54.548,64.67438852354022
54.552,64.67438852354022
54.556,63.837179610614136
54.56,63.20927292591957
54.564,62.99997069768805
54.568,62.16276178476196
54.572,61.95345955653044
54.576,61.74415732829892
54.58,60.90694841537283
54.584,60.48834395890979
54.588,60.279041730678266
54.592,60.279041730678266
54.596,60.48834395890979
54.6,59.6511350459837
54.604,59.6511350459837
54.608,59.6511350459837
54.612,59.6511350459837
54.616,59.6511350459837
54.62,59.6511350459837
54.624,59.023228361289135
54.628,59.6511350459837
54.632,59.86043727421522
54.636,59.023228361289135
54.64,59.6511350459837
54.644,60.279041730678266
54.648,60.48834395890979
54.652,59.86043727421522
54.656,60.48834395890979
54.66,61.11625064360435
54.664,61.325552871835875
54.668,62.16276178476196
54.672,62.16276178476196
54.676,62.372064012993484
54.68,62.99997069768805
54.684,62.99997069768805
54.688,63.41857515415109
54.692,63.627877382382614
54.696,63.627877382382614
54.7,63.837179610614136
54.704,64.4650862953087
54.708,64.67438852354022
54.712,64.4650862953087
54.716,65.09299298000326
54.72,65.09299298000326
54.724,65.09299298000326
54.728,65.5115974364663
54.732,65.5115974364663
54.736,65.09299298000326
54.74,65.09299298000326
54.744,65.5115974364663
54.748,65.30229520823478
54.752,65.5115974364663
54.756,65.09299298000326
54.76,65.5115974364663
54.764,64.67438852354022
54.768,64.88369075177174
54.772,64.67438852354022
54.776,64.4650862953087
54.78,64.67438852354022
54.784,64.04648183884565
54.788,64.25578406707717
54.792,63.837179610614136
54.796,63.627877382382614
54.8,62.99997069768805
54.804,62.99997069768805
54.808,62.16276178476196
54.812,62.372064012993484
54.816,62.372064012993484
54.82,61.325552871835875
54.824,60.90694841537283
54.828,61.11625064360435
54.832,60.48834395890979
54.836,59.6511350459837
54.84,59.86043727421522
54.844,60.279041730678266
54.848,59.6511350459837
54.852,58.81392613305761
54.856,58.81392613305761
54.86,58.39532167659457
54.864,58.39532167659457
54.868,57.976717220131526
54.872,57.55811276366848
54.876,56.511601622510874
54.88,56.720903850742395
54.884,56.30229939427935
54.888,56.09299716604783
54.892,55.25578825312174
54.896,55.465090481353265
54.9,55.04648602489022
54.904,54.8371837966587
54.908,53.99997488373261
54.912,53.99997488373261
54.916,54.418579340195656
54.92,54.209277111964134
54.924,53.37206819903805
54.928,53.58137042726957
54.932,52.953463742575
54.936,52.32555705788044
54.94,52.32555705788044
54.944,52.32555705788044
54.948,52.116254829648916
54.952,52.116254829648916
54.956,51.69765037318587
54.96,51.69765037318587
54.964,51.69765037318587
54.968,51.27904591672283
54.972,51.27904591672283
54.976,51.27904591672283
54.98,50.651139232028264
54.984,51.27904591672283
54.988,50.44183700379674
54.992,50.44183700379674
54.996,50.44183700379674
55.0,50.0232325473337
55.004,49.604628090870655
55.008,49.604628090870655
55.012,49.604628090870655
55.016,49.604628090870655
55.02,49.18602363440761
55.024,49.39532586263913
55.028,49.18602363440761
55.032,48.97672140617609
55.036,49.604628090870655
55.04,48.76741917794457
55.044,48.76741917794457
55.048,48.76741917794457
55.052,47.51160580855544
55.056,48.558116949713046
55.06,48.348814721481524
55.064,48.348814721481524
55.068,48.13951249325
55.072,48.348814721481524
55.076,48.348814721481524
55.08,47.93021026501848
55.084,47.72090803678696
55.088,47.93021026501848
55.092,47.302303580323915
55.096,47.51160580855544
55.1,46.88369912386087
55.104,47.093001352092394
55.108,46.88369912386087
55.112,47.093001352092394
55.116,47.51160580855544
55.12,48.13951249325
55.124,49.18602363440761
55.128,50.44183700379674
55.132,51.906952601417395
55.136,53.37206819903805
55.14,55.88369493781631
55.144,58.60462390482609
55.148,60.69764618714131
55.152,63.627877382382614
55.156,66.76741080585543
55.16,69.90694422932826
55.164,73.46508210926413
55.168,77.0232199892
55.172,80.37205564090435
55.176,84.34879797730326
55.18,87.90693585723913
55.184,92.09298042186957
55.188,95.86042053003696
55.192,99.83716286643588
55.196,103.81390520283479
55.2,106.95343862630762
55.204,110.09297204978044
55.208,113.23250547325327
55.212,115.11622552733697
55.216,117.62785226611523
55.22,118.04645672257827
55.224,118.67436340727284
55.228,119.51157232019892
55.232,118.88366563550436
55.236,118.04645672257827
55.24,117.4185500378837
55.244,116.58134112495762
55.248,115.32552775556849
55.252,113.44180770148479
55.256,111.97669210386414
55.26,109.88366982154892
55.264,108.83715868039131
55.268,106.53483416984457
55.272,104.8604163439924
55.276,103.18599851814022
55.28,101.51158069228805
55.284,99.83716286643588
55.288,97.95344281235218
55.292,95.86042053003696
55.296,93.97670047595327
55.3,92.51158487833261
55.304,91.04646928071196
55.308,89.79065591132283
55.312,88.11623808547066
55.316,87.27902917254457
55.32,85.81391357492392
55.324,84.55810020553479
55.328,83.09298460791413
55.332,82.46507792321957
55.336,81.41856678206196
55.34,80.58135786913587
55.344,79.9534511844413
55.348,78.9069400432837
55.352,77.23252221743152
55.356,76.81391776096848
55.36,76.18601107627391
55.364,75.55810439157935
55.368,74.72089547865326
55.372,73.88368656572717
55.376,73.46508210926413
55.38,72.41857096810652
55.384,71.99996651164348
55.388,71.37205982694891
55.392,70.53485091402283
55.396,69.69764200109674
55.4,69.06973531640217
55.404,68.23252640347609
55.408,67.60461971878152
55.412,66.97671303408696
55.416,66.34880634939239
55.42,65.72089966469782
55.424,65.30229520823478
55.428,65.5115974364663
55.432,64.4650862953087
55.436,63.837179610614136
55.44,64.04648183884565
55.444,63.20927292591957
55.448,62.99997069768805
55.452,62.372064012993484
55.456,62.16276178476196
55.46,61.95345955653044
55.464,61.74415732829892
55.468,61.74415732829892
55.472,61.74415732829892
55.476,61.5348551000674
55.48,61.5348551000674
55.484,61.74415732829892
55.488,61.5348551000674
55.492,62.16276178476196
55.496,62.16276178476196
55.5,62.16276178476196
55.504,62.79066846945653
55.508,62.79066846945653
55.512,62.99997069768805
55.516,62.99997069768805
55.52,63.41857515415109
55.524,63.41857515415109
55.528,64.04648183884565
55.532,64.04648183884565
55.536,65.09299298000326
55.54,65.09299298000326
55.544,65.5115974364663
55.548,65.5115974364663
55.552,65.72089966469782
55.556,66.13950412116087
55.56,66.76741080585543
55.564,66.76741080585543
55.568,67.18601526231848
55.572,67.60461971878152
55.576,67.39531749055
55.58,67.60461971878152
55.584,67.81392194701304
55.588,67.60461971878152
55.592,67.39531749055
55.596,67.81392194701304
55.6,68.02322417524456
55.604,68.44182863170761
55.608,68.02322417524456
55.612,67.81392194701304
55.616,68.02322417524456
55.62,67.39531749055
55.624,67.60461971878152
55.628,67.81392194701304
55.632,67.39531749055
55.636,67.18601526231848
55.64,67.18601526231848
55.644,67.18601526231848
55.648,67.18601526231848
55.652,66.34880634939239
55.656,66.34880634939239
55.66,66.13950412116087
55.664,65.93020189292935
55.668,65.5115974364663
55.672,65.30229520823478
55.676,64.88369075177174
55.68,64.4650862953087
55.684,64.4650862953087
55.688,64.25578406707717
55.692,62.99997069768805
55.696,63.41857515415109
55.7,63.20927292591957
55.704,62.581366241225005
55.708,62.16276178476196
55.712,61.74415732829892
55.716,61.325552871835875
55.72,60.90694841537283
55.724,60.90694841537283
55.728,60.48834395890979
55.732,59.86043727421522
55.736,59.6511350459837
55.74,59.44183281775218
55.744,59.023228361289135
55.748,58.81392613305761
55.752,58.18601944836305
55.756,57.767414991900004
55.76,57.55811276366848
55.764,57.34881053543696
55.768,57.13950830720544
55.772,56.93020607897392
55.776,56.511601622510874
55.78,56.09299716604783
55.784,56.30229939427935
55.788,55.25578825312174
55.792,54.62788156842718
55.796,54.62788156842718
55.8,55.25578825312174
55.804,54.62788156842718
55.808,54.418579340195656
55.812,53.99997488373261
55.816,53.79067265550109
55.82,53.58137042726957
55.824,53.162765970806525
55.828,53.162765970806525
55.832,53.162765970806525
55.836,52.53485928611196
55.84,52.74416151434348
55.844,52.32555705788044
55.848,52.953463742575
55.852,52.32555705788044
55.856,52.116254829648916
55.86,51.906952601417395
55.864,52.116254829648916
55.868,51.48834814495435
55.872,51.69765037318587
55.876,51.906952601417395
55.88,51.27904591672283
55.884,50.860441460259786
55.888,51.27904591672283
55.892,51.27904591672283
55.896,50.860441460259786
55.9,51.06974368849131
55.904,50.44183700379674
55.908,50.44183700379674
55.912,50.44183700379674
55.916,50.651139232028264
55.92,50.44183700379674
55.924,50.0232325473337
55.928,50.44183700379674
55.932,50.23253477556522
55.936,50.0232325473337
55.94,50.0232325473337
55.944,50.44183700379674
55.948,49.604628090870655
55.952,50.23253477556522
55.956,49.604628090870655
55.96,50.0232325473337
55.964,49.604628090870655
55.968,49.604628090870655
55.972,49.604628090870655
55.976,49.604628090870655
55.98,49.604628090870655
55.984,50.0232325473337
55.988,49.81393031910218
55.992,49.81393031910218
55.996,50.860441460259786
56.0,51.69765037318587
56.004,52.953463742575
56.008,54.209277111964134
56.012,56.720903850742395
56.016,58.60462390482609
