Time(s),Resp (sum)(l)
44.496,0.2579710144927536
44.5,0.2710144927536232
44.504,0.2594202898550725
44.508,0.2797101449275362
44.512,0.26521739130434785
44.516,0.2811594202898551
44.52,0.26956521739130435
44.524,0.28405797101449276
44.528,0.25507246376811593
44.532,0.263768115942029
44.536,0.24782608695652175
44.54,0.24202898550724639
44.544,0.24347826086956523
44.548,0.2492753623188406
44.552,0.24202898550724639
44.556,0.24782608695652175
44.56,0.2565217391304348
44.564,0.24782608695652175
44.568,0.26666666666666666
44.572,0.2463768115942029
44.576,0.24057971014492754
44.58,0.24492753623188407
44.584,0.23043478260869565
44.588,0.2144927536231884
44.592,0.20869565217391303
44.596,0.20144927536231885
44.6,0.2144927536231884
44.604,0.22028985507246376
44.608,0.23623188405797102
44.612,0.22318840579710145
44.616,0.22028985507246376
44.62,0.21159420289855072
44.624,0.21014492753623187
44.628,0.2028985507246377
44.632,0.19710144927536233
44.636,0.17681159420289855
44.64,0.18695652173913044
44.644,0.17391304347826086
44.648,0.1826086956521739
44.652,0.18405797101449275
44.656,0.1826086956521739
44.66,0.1855072463768116
44.664,0.1826086956521739
44.668,0.18840579710144928
44.672,0.17971014492753623
44.676,0.17681159420289855
44.68,0.15797101449275364
44.684,0.15217391304347827
44.688,0.1492753623188406
44.692,0.1463768115942029
44.696,0.13623188405797101
44.7,0.15217391304347827
44.704,0.1391304347826087
44.708,0.15797101449275364
44.712,0.14202898550724638
44.716,0.15217391304347827
44.72,0.13043478260869565
44.724,0.13623188405797101
44.728,0.11884057971014493
44.732,0.1144927536231884
44.736,0.10289855072463767
44.74,0.11014492753623188
44.744,0.10434782608695652
44.748,0.11159420289855072
44.752,0.11014492753623188
44.756,0.11884057971014493
44.76,0.11014492753623188
44.764,0.11159420289855072
44.768,0.11014492753623188
44.772,0.09855072463768116
44.776,0.09710144927536232
44.78,0.08550724637681159
44.784,0.07536231884057971
44.788,0.06376811594202898
44.792,0.06086956521739131
44.796,0.05652173913043478
44.8,0.06666666666666667
44.804,0.057971014492753624
44.808,0.06376811594202898
44.812,0.05217391304347826
44.816,0.05507246376811594
44.82,0.036231884057971016
44.824,0.036231884057971016
44.828,0.015942028985507246
44.832,0.011594202898550725
44.836,-0.0014492753623188406
44.84,0.002898550724637681
44.844,-0.005797101449275362
44.848,0.005797101449275362
44.852,0.0
44.856,0.005797101449275362
44.86,0.0
44.864,-0.0014492753623188406
44.868,-0.008695652173913044
44.872,-0.021739130434782608
44.876,-0.02463768115942029
44.88,-0.04057971014492753
44.884,-0.04782608695652174
44.888,-0.05652173913043478
44.892,-0.0536231884057971
44.896,-0.05217391304347826
44.9,-0.04057971014492753
44.904,-0.050724637681159424
44.908,-0.036231884057971016
44.912,-0.05217391304347826
44.916,-0.04782608695652174
44.92,-0.06086956521739131
44.924,-0.06376811594202898
44.928,-0.0782608695652174
44.932,-0.07971014492753623
44.936,-0.09710144927536232
44.94,-0.08695652173913043
44.944,-0.09420289855072464
44.948,-0.08550724637681159
44.952,-0.08260869565217391
44.956,-0.08260869565217391
44.96,-0.08405797101449275
44.964,-0.09420289855072464
44.968,-0.09710144927536232
44.972,-0.11014492753623188
44.976,-0.11304347826086956
44.98,-0.12028985507246377
44.984,-0.12318840579710146
44.988,-0.12753623188405797
44.992,-0.12173913043478261
44.996,-0.12318840579710146
45.0,-0.10869565217391304
45.004,-0.11594202898550725
45.008,-0.10869565217391304
45.012,-0.12318840579710146
45.016,-0.12608695652173912
45.02,-0.13768115942028986
45.024,-0.13623188405797101
45.028,-0.15072463768115943
45.032,-0.15072463768115943
45.036,-0.16231884057971013
45.04,-0.1565217391304348
45.044,-0.15942028985507245
45.048,-0.15072463768115943
45.052,-0.15072463768115943
45.056,-0.15072463768115943
45.06,-0.1536231884057971
45.064,-0.16376811594202897
45.068,-0.16956521739130434
45.072,-0.17391304347826086
45.076,-0.1855072463768116
45.08,-0.1826086956521739
45.084,-0.18840579710144928
45.088,-0.1927536231884058
45.092,-0.16956521739130434
45.096,-0.17971014492753623
45.1,-0.1565217391304348
45.104,-0.1681159420289855
45.108,-0.15942028985507245
45.112,-0.1681159420289855
45.116,-0.17246376811594202
45.12,-0.17681159420289855
45.124,-0.1826086956521739
45.128,-0.19710144927536233
45.132,-0.18840579710144928
45.136,-0.20869565217391303
45.14,-0.1927536231884058
45.144,-0.1956521739130435
45.148,-0.1855072463768116
45.152,-0.1855072463768116
45.156,-0.18840579710144928
45.16,-0.18115942028985507
45.164,-0.18985507246376812
45.168,-0.1927536231884058
45.172,-0.20434782608695654
45.176,-0.2028985507246377
45.18,-0.21739130434782608
45.184,-0.21304347826086956
45.188,-0.21304347826086956
45.192,-0.2144927536231884
45.196,-0.21739130434782608
45.2,-0.20144927536231885
45.204,-0.21739130434782608
45.208,-0.21014492753623187
45.212,-0.21304347826086956
45.216,-0.22318840579710145
45.22,-0.23333333333333334
45.224,-0.22753623188405797
45.228,-0.24347826086956523
45.232,-0.23768115942028986
45.236,-0.2565217391304348
45.24,-0.24057971014492754
45.244,-0.24202898550724639
45.248,-0.22753623188405797
45.252,-0.23478260869565218
45.256,-0.23623188405797102
45.26,-0.23623188405797102
45.264,-0.24347826086956523
45.268,-0.2565217391304348
45.272,-0.26811594202898553
45.276,-0.27246376811594203
45.28,-0.2826086956521739
45.284,-0.2782608695652174
45.288,-0.28405797101449276
45.292,-0.2710144927536232
45.296,-0.2782608695652174
45.3,-0.263768115942029
45.304,-0.26231884057971017
45.308,-0.2594202898550725
45.312,-0.27246376811594203
45.316,-0.2768115942028985
45.32,-0.28695652173913044
45.324,-0.28405797101449276
45.328,-0.30144927536231886
45.332,-0.2898550724637681
45.336,-0.30579710144927535
45.34,-0.2898550724637681
45.344,-0.2826086956521739
45.348,-0.2797101449275362
45.352,-0.2855072463768116
45.356,-0.28405797101449276
45.36,-0.2855072463768116
45.364,-0.30144927536231886
45.368,-0.3
45.372,-0.32463768115942027
45.376,-0.33043478260869563
45.38,-0.34057971014492755
45.384,-0.34202898550724636
45.388,-0.34202898550724636
45.392,-0.336231884057971
45.396,-0.3333333333333333
45.4,-0.33043478260869563
45.404,-0.3333333333333333
45.408,-0.33043478260869563
45.412,-0.3536231884057971
45.416,-0.35507246376811596
45.42,-0.3739130434782609
45.424,-0.37681159420289856
45.428,-0.3927536231884058
45.432,-0.3753623188405797
45.436,-0.391304347826087
45.44,-0.3753623188405797
45.444,-0.37971014492753624
45.448,-0.3782608695652174
45.452,-0.37681159420289856
45.456,-0.37681159420289856
45.46,-0.3826086956521739
45.464,-0.4
45.468,-0.391304347826087
45.472,-0.41304347826086957
45.476,-0.41739130434782606
45.48,-0.42318840579710143
45.484,-0.42318840579710143
45.488,-0.40869565217391307
45.492,-0.391304347826087
45.496,-0.41739130434782606
45.5,-0.4
45.504,-0.4101449275362319
45.508,-0.4028985507246377
45.512,-0.43333333333333335
45.516,-0.4391304347826087
45.52,-0.4434782608695652
45.524,-0.4434782608695652
45.528,-0.45942028985507244
45.532,-0.45217391304347826
45.536,-0.45942028985507244
45.54,-0.4420289855072464
45.544,-0.4405797101449275
45.548,-0.4420289855072464
45.552,-0.45072463768115945
45.556,-0.4492753623188406
45.56,-0.4463768115942029
45.564,-0.463768115942029
45.568,-0.4681159420289855
45.572,-0.4608695652173913
45.576,-0.46956521739130436
45.58,-0.47681159420289854
45.584,-0.45217391304347826
45.588,-0.4652173913043478
45.592,-0.463768115942029
45.596,-0.46956521739130436
45.6,-0.4492753623188406
45.604,-0.4753623188405797
45.608,-0.4811594202898551
45.612,-0.4811594202898551
45.616,-0.5072463768115942
45.62,-0.49130434782608695
45.624,-0.5
45.628,-0.5057971014492754
45.632,-0.5043478260869565
45.636,-0.4855072463768116
45.64,-0.5028985507246376
45.644,-0.5
45.648,-0.5014492753623189
45.652,-0.48695652173913045
45.656,-0.5173913043478261
45.66,-0.5260869565217391
45.664,-0.5159420289855072
45.668,-0.5333333333333333
45.672,-0.5478260869565217
45.676,-0.5347826086956522
45.68,-0.5492753623188406
45.684,-0.5507246376811594
45.688,-0.5434782608695652
45.692,-0.5521739130434783
45.696,-0.5391304347826087
45.7,-0.5391304347826087
45.704,-0.5492753623188406
45.708,-0.5362318840579711
45.712,-0.5623188405797102
45.716,-0.5826086956521739
45.72,-0.6057971014492753
45.724,-0.5797101449275363
45.728,-0.6028985507246377
45.732,-0.5942028985507246
45.736,-0.591304347826087
45.74,-0.5797101449275363
45.744,-0.6028985507246377
45.748,-0.6028985507246377
45.752,-0.5898550724637681
45.756,-0.6144927536231884
45.76,-0.618840579710145
45.764,-0.6159420289855072
45.768,-0.6231884057971014
45.772,-0.6492753623188405
45.776,-0.6275362318840579
45.78,-0.6289855072463768
45.784,-0.6275362318840579
45.788,-0.6318840579710145
45.792,-0.6434782608695652
45.796,-0.6275362318840579
45.8,-0.6376811594202898
45.804,-0.6231884057971014
45.808,-0.6434782608695652
45.812,-0.6753623188405797
45.816,-0.6666666666666666
45.82,-0.6594202898550725
45.824,-0.6623188405797101
45.828,-0.6608695652173913
45.832,-0.6405797101449275
45.836,-0.6652173913043479
45.84,-0.6608695652173913
45.844,-0.6507246376811594
45.848,-0.6608695652173913
45.852,-0.6492753623188405
45.856,-0.663768115942029
45.86,-0.663768115942029
45.864,-0.6869565217391305
45.868,-0.7014492753623188
45.872,-0.6971014492753623
45.876,-0.6782608695652174
45.88,-0.672463768115942
45.884,-0.6507246376811594
45.888,-0.6594202898550725
45.892,-0.6594202898550725
45.896,-0.6695652173913044
45.9,-0.6608695652173913
45.904,-0.6782608695652174
45.908,-0.6884057971014492
45.912,-0.7014492753623188
45.916,-0.6898550724637681
45.92,-0.7
45.924,-0.7057971014492753
45.928,-0.717391304347826
45.932,-0.6956521739130435
45.936,-0.6652173913043479
45.94,-0.6623188405797101
45.944,-0.6666666666666666
45.948,-0.672463768115942
45.952,-0.6681159420289855
45.956,-0.6840579710144927
45.96,-0.6782608695652174
45.964,-0.6869565217391305
45.968,-0.6898550724637681
45.972,-0.7072463768115942
45.976,-0.6782608695652174
45.98,-0.6826086956521739
45.984,-0.6695652173913044
45.988,-0.6884057971014492
45.992,-0.6666666666666666
45.996,-0.6927536231884058
46.0,-0.6884057971014492
46.004,-0.6884057971014492
46.008,-0.7086956521739131
46.012,-0.7057971014492753
46.016,-0.7072463768115942
46.02,-0.7260869565217392
46.024,-0.691304347826087
46.028,-0.7144927536231884
46.032,-0.6869565217391305
46.036,-0.6840579710144927
46.04,-0.691304347826087
46.044,-0.6985507246376812
46.048,-0.6884057971014492
46.052,-0.6884057971014492
46.056,-0.7115942028985507
46.06,-0.7086956521739131
46.064,-0.7057971014492753
46.068,-0.7217391304347827
46.072,-0.7014492753623188
46.076,-0.7
46.08,-0.7028985507246377
46.084,-0.6869565217391305
46.088,-0.6927536231884058
46.092,-0.6782608695652174
46.096,-0.6797101449275362
46.1,-0.6971014492753623
46.104,-0.7188405797101449
46.108,-0.7086956521739131
46.112,-0.7014492753623188
46.116,-0.7
46.12,-0.7304347826086957
46.124,-0.7231884057971014
46.128,-0.7057971014492753
46.132,-0.6826086956521739
46.136,-0.7014492753623188
46.14,-0.691304347826087
46.144,-0.7115942028985507
46.148,-0.7246376811594203
46.152,-0.7231884057971014
46.156,-0.7260869565217392
46.16,-0.7217391304347827
46.164,-0.7289855072463768
46.168,-0.744927536231884
46.172,-0.7159420289855073
46.176,-0.7086956521739131
46.18,-0.7014492753623188
46.184,-0.7086956521739131
46.188,-0.7014492753623188
46.192,-0.6942028985507246
46.196,-0.7202898550724638
46.2,-0.7246376811594203
46.204,-0.7304347826086957
46.208,-0.744927536231884
46.212,-0.7217391304347827
46.216,-0.7289855072463768
46.22,-0.7434782608695653
46.224,-0.7347826086956522
46.228,-0.7101449275362319
46.232,-0.7101449275362319
46.236,-0.7115942028985507
46.24,-0.7246376811594203
46.244,-0.7057971014492753
46.248,-0.717391304347826
46.252,-0.7420289855072464
46.256,-0.7391304347826086
46.26,-0.7376811594202899
46.264,-0.7376811594202899
46.268,-0.7420289855072464
46.272,-0.7289855072463768
46.276,-0.7130434782608696
46.28,-0.7347826086956522
46.284,-0.7130434782608696
46.288,-0.7057971014492753
46.292,-0.7246376811594203
46.296,-0.7159420289855073
46.3,-0.7130434782608696
46.304,-0.7304347826086957
46.308,-0.7304347826086957
46.312,-0.736231884057971
46.316,-0.7057971014492753
46.32,-0.7130434782608696
46.324,-0.7115942028985507
46.328,-0.6927536231884058
46.332,-0.6898550724637681
46.336,-0.6884057971014492
46.34,-0.6811594202898551
46.344,-0.6884057971014492
46.348,-0.672463768115942
46.352,-0.6971014492753623
46.356,-0.6956521739130435
46.36,-0.6869565217391305
46.364,-0.6956521739130435
46.368,-0.6739130434782609
46.372,-0.6855072463768116
46.376,-0.6840579710144927
46.38,-0.672463768115942
46.384,-0.6565217391304348
46.388,-0.6623188405797101
46.392,-0.6550724637681159
46.396,-0.6608695652173913
46.4,-0.6652173913043479
46.404,-0.6768115942028986
46.408,-0.6753623188405797
46.412,-0.6695652173913044
46.416,-0.6536231884057971
46.42,-0.6666666666666666
46.424,-0.6463768115942029
46.428,-0.6376811594202898
46.432,-0.6144927536231884
46.436,-0.6231884057971014
46.44,-0.6202898550724638
46.444,-0.6173913043478261
46.448,-0.6202898550724638
46.452,-0.6376811594202898
46.456,-0.618840579710145
46.46,-0.6275362318840579
46.464,-0.6289855072463768
46.468,-0.591304347826087
46.472,-0.6130434782608696
46.476,-0.5840579710144927
46.48,-0.6014492753623188
46.484,-0.5782608695652174
46.488,-0.5695652173913044
46.492,-0.5739130434782609
46.496,-0.5898550724637681
46.5,-0.5666666666666667
46.504,-0.5681159420289855
46.508,-0.5797101449275363
46.512,-0.5797101449275363
46.516,-0.5550724637681159
46.52,-0.5550724637681159
46.524,-0.5289855072463768
46.528,-0.5463768115942029
46.532,-0.5072463768115942
46.536,-0.5101449275362319
46.54,-0.5144927536231884
46.544,-0.5057971014492754
46.548,-0.5115942028985507
46.552,-0.5202898550724637
46.556,-0.5014492753623189
46.56,-0.5115942028985507
46.564,-0.4985507246376812
46.568,-0.47681159420289854
46.572,-0.463768115942029
46.576,-0.4579710144927536
46.58,-0.463768115942029
46.584,-0.4579710144927536
46.588,-0.45072463768115945
46.592,-0.4405797101449275
46.596,-0.45652173913043476
46.6,-0.4405797101449275
46.604,-0.4434782608695652
46.608,-0.4246376811594203
46.612,-0.41304347826086957
46.616,-0.4
46.62,-0.4028985507246377
46.624,-0.3826086956521739
46.628,-0.3739130434782609
46.632,-0.3681159420289855
46.636,-0.3652173913043478
46.64,-0.3521739130434783
46.644,-0.3507246376811594
46.648,-0.3521739130434783
46.652,-0.3492753623188406
46.656,-0.33768115942028987
46.66,-0.34202898550724636
46.664,-0.3173913043478261
46.668,-0.2956521739130435
46.672,-0.2942028985507246
46.676,-0.2782608695652174
46.68,-0.26956521739130435
46.684,-0.2608695652173913
46.688,-0.27246376811594203
46.692,-0.26231884057971017
46.696,-0.26666666666666666
46.7,-0.25507246376811593
46.704,-0.2565217391304348
46.708,-0.23768115942028986
46.712,-0.2391304347826087
46.716,-0.2144927536231884
46.72,-0.2144927536231884
46.724,-0.20144927536231885
46.728,-0.19420289855072465
46.732,-0.18695652173913044
46.736,-0.18115942028985507
46.74,-0.17681159420289855
46.744,-0.17391304347826086
46.748,-0.17391304347826086
46.752,-0.1681159420289855
46.756,-0.16376811594202897
46.76,-0.15217391304347827
46.764,-0.13333333333333333
46.768,-0.11594202898550725
46.772,-0.11594202898550725
46.776,-0.1
46.78,-0.10289855072463767
46.784,-0.09130434782608696
46.788,-0.08985507246376812
46.792,-0.08405797101449275
46.796,-0.08840579710144927
46.8,-0.07681159420289856
46.804,-0.08260869565217391
46.808,-0.06376811594202898
46.812,-0.06086956521739131
46.816,-0.036231884057971016
46.82,-0.034782608695652174
46.824,-0.021739130434782608
46.828,-0.020289855072463767
46.832,-0.014492753623188406
46.836,-0.010144927536231883
46.84,-0.013043478260869565
46.844,-0.02463768115942029
46.848,-0.03188405797101449
46.852,-0.02753623188405797
46.856,-0.010144927536231883
46.86,0.0014492753623188406
46.864,0.017391304347826087
46.868,0.028985507246376812
46.872,0.036231884057971016
46.876,0.05217391304347826
46.88,0.04927536231884058
46.884,0.059420289855072465
46.888,0.059420289855072465
46.892,0.06376811594202898
46.896,0.05507246376811594
46.9,0.06376811594202898
46.904,0.06231884057971015
46.908,0.07681159420289856
46.912,0.08260869565217391
46.916,0.11014492753623188
46.92,0.11159420289855072
46.924,0.1318840579710145
46.928,0.11884057971014493
46.932,0.13768115942028986
46.936,0.1289855072463768
46.94,0.13478260869565217
46.944,0.12608695652173912
46.948,0.12753623188405797
46.952,0.12173913043478261
46.956,0.1463768115942029
46.96,0.14492753623188406
46.964,0.15507246376811595
46.968,0.17391304347826086
46.972,0.18115942028985507
46.976,0.19855072463768117
46.98,0.1855072463768116
46.984,0.18695652173913044
46.988,0.17681159420289855
46.992,0.18840579710144928
46.996,0.17391304347826086
47.0,0.18115942028985507
47.004,0.17101449275362318
47.008,0.2028985507246377
47.012,0.20869565217391303
47.016,0.22028985507246376
47.02,0.22608695652173913
47.024,0.23478260869565218
47.028,0.23768115942028986
47.032,0.2289855072463768
47.036,0.2217391304347826
47.04,0.2318840579710145
47.044,0.23478260869565218
47.048,0.2246376811594203
47.052,0.2246376811594203
47.056,0.2463768115942029
47.06,0.25217391304347825
47.064,0.26811594202898553
47.068,0.27391304347826084
47.072,0.2710144927536232
47.076,0.27246376811594203
47.08,0.27246376811594203
47.084,0.29130434782608694
47.088,0.2782608695652174
47.092,0.2782608695652174
47.096,0.2898550724637681
47.1,0.2956521739130435
47.104,0.2971014492753623
47.108,0.336231884057971
47.112,0.32463768115942027
47.116,0.34057971014492755
47.12,0.35797101449275365
47.124,0.3536231884057971
47.128,0.34347826086956523
47.132,0.35942028985507246
47.136,0.34782608695652173
47.14,0.35942028985507246
47.144,0.3507246376811594
47.148,0.34057971014492755
47.152,0.34347826086956523
47.156,0.36376811594202896
47.16,0.35942028985507246
47.164,0.3710144927536232
47.168,0.3681159420289855
47.172,0.38405797101449274
47.176,0.3855072463768116
47.18,0.3753623188405797
47.184,0.3681159420289855
47.188,0.3753623188405797
47.192,0.3739130434782609
47.196,0.35797101449275365
47.2,0.3739130434782609
47.204,0.37971014492753624
47.208,0.37971014492753624
47.212,0.3826086956521739
47.216,0.4115942028985507
47.22,0.3884057971014493
47.224,0.4028985507246377
47.228,0.40144927536231884
47.232,0.391304347826087
47.236,0.391304347826087
47.24,0.4
47.244,0.3753623188405797
47.248,0.39420289855072466
47.252,0.39710144927536234
47.256,0.39420289855072466
47.26,0.4115942028985507
47.264,0.42318840579710143
47.268,0.43478260869565216
47.272,0.4260869565217391
47.276,0.42028985507246375
47.28,0.4101449275362319
47.284,0.4
47.288,0.37971014492753624
47.292,0.3884057971014493
47.296,0.4
47.3,0.41594202898550725
47.304,0.42028985507246375
47.308,0.4405797101449275
47.312,0.43478260869565216
47.316,0.4449275362318841
47.32,0.4405797101449275
47.324,0.42318840579710143
47.328,0.42318840579710143
47.332,0.42318840579710143
47.336,0.4072463768115942
47.34,0.4101449275362319
47.344,0.41594202898550725
47.348,0.41739130434782606
47.352,0.41594202898550725
47.356,0.4449275362318841
47.36,0.4463768115942029
47.364,0.4434782608695652
47.368,0.4391304347826087
47.372,0.4681159420289855
47.376,0.44782608695652176
47.38,0.4420289855072464
47.384,0.4434782608695652
47.388,0.45217391304347826
47.392,0.4289855072463768
47.396,0.4318840579710145
47.4,0.4420289855072464
47.404,0.463768115942029
47.408,0.45072463768115945
47.412,0.4623188405797101
47.416,0.47246376811594204
47.42,0.47681159420289854
47.424,0.45362318840579713
47.428,0.45217391304347826
47.432,0.4652173913043478
47.436,0.4405797101449275
47.44,0.45507246376811594
47.444,0.45217391304347826
47.448,0.43768115942028984
47.452,0.4681159420289855
47.456,0.45942028985507244
47.46,0.46956521739130436
47.464,0.45942028985507244
47.468,0.48695652173913045
47.472,0.4666666666666667
47.476,0.4927536231884058
47.48,0.47681159420289854
47.484,0.463768115942029
47.488,0.4449275362318841
47.492,0.4681159420289855
47.496,0.463768115942029
47.5,0.48695652173913045
47.504,0.48840579710144927
47.508,0.48985507246376814
47.512,0.49420289855072463
47.516,0.5159420289855072
47.52,0.5014492753623189
47.524,0.48405797101449277
47.528,0.47246376811594204
47.532,0.49130434782608695
47.536,0.47681159420289854
47.54,0.4681159420289855
47.544,0.4753623188405797
47.548,0.4811594202898551
47.552,0.46956521739130436
47.556,0.47681159420289854
47.56,0.4956521739130435
47.564,0.48405797101449277
47.568,0.4956521739130435
47.572,0.4927536231884058
47.576,0.48985507246376814
47.58,0.4811594202898551
47.584,0.4623188405797101
47.588,0.4782608695652174
47.592,0.4985507246376812
47.596,0.47101449275362317
47.6,0.4811594202898551
47.604,0.49130434782608695
47.608,0.48840579710144927
47.612,0.49420289855072463
47.616,0.5217391304347826
47.62,0.4985507246376812
47.624,0.4956521739130435
47.628,0.4826086956521739
47.632,0.48405797101449277
47.636,0.4927536231884058
47.64,0.4753623188405797
47.644,0.4608695652173913
47.648,0.4826086956521739
47.652,0.4623188405797101
47.656,0.47246376811594204
47.66,0.48840579710144927
47.664,0.4623188405797101
47.668,0.48840579710144927
47.672,0.46956521739130436
47.676,0.4652173913043478
47.68,0.43623188405797103
47.684,0.463768115942029
47.688,0.4405797101449275
47.692,0.4391304347826087
47.696,0.45217391304347826
47.7,0.4826086956521739
47.704,0.46956521739130436
47.708,0.4927536231884058
47.712,0.45217391304347826
47.716,0.47101449275362317
47.72,0.45507246376811594
47.724,0.45507246376811594
47.728,0.4434782608695652
47.732,0.45652173913043476
47.736,0.41884057971014493
47.74,0.4391304347826087
47.744,0.4405797101449275
47.748,0.4449275362318841
47.752,0.45362318840579713
47.756,0.4681159420289855
47.76,0.47391304347826085
47.764,0.45942028985507244
47.768,0.4463768115942029
47.772,0.45072463768115945
47.776,0.45217391304347826
47.78,0.4318840579710145
47.784,0.4260869565217391
47.788,0.4391304347826087
47.792,0.4420289855072464
47.796,0.43768115942028984
47.8,0.4391304347826087
47.804,0.4623188405797101
47.808,0.4579710144927536
47.812,0.45072463768115945
47.816,0.4434782608695652
47.82,0.4449275362318841
47.824,0.45362318840579713
47.828,0.41739130434782606
47.832,0.43333333333333335
47.836,0.4420289855072464
47.84,0.43043478260869567
47.844,0.4289855072463768
47.848,0.45652173913043476
47.852,0.4463768115942029
47.856,0.45217391304347826
47.86,0.43768115942028984
47.864,0.4463768115942029
47.868,0.43333333333333335
47.872,0.4420289855072464
47.876,0.43478260869565216
47.88,0.43478260869565216
47.884,0.4405797101449275
47.888,0.41304347826086957
47.892,0.43043478260869567
47.896,0.4246376811594203
47.9,0.4420289855072464
47.904,0.4260869565217391
47.908,0.4666666666666667
47.912,0.4420289855072464
47.916,0.45362318840579713
47.92,0.4463768115942029
47.924,0.41739130434782606
47.928,0.4246376811594203
47.932,0.4144927536231884
47.936,0.4391304347826087
47.94,0.4289855072463768
47.944,0.43043478260869567
47.948,0.4449275362318841
47.952,0.4579710144927536
47.956,0.4492753623188406
47.96,0.4463768115942029
47.964,0.45217391304347826
47.968,0.44782608695652176
47.972,0.4608695652173913
47.976,0.45217391304347826
47.98,0.4420289855072464
47.984,0.4260869565217391
47.988,0.45507246376811594
47.992,0.463768115942029
47.996,0.45217391304347826
48.0,0.47391304347826085
48.004,0.4652173913043478
48.008,0.47101449275362317
48.012,0.463768115942029
48.016,0.4826086956521739
48.02,0.47246376811594204
48.024,0.4681159420289855
48.028,0.4449275362318841
48.032,0.47681159420289854
48.036,0.45362318840579713
48.04,0.48840579710144927
48.044,0.463768115942029
48.048,0.48695652173913045
48.052,0.48695652173913045
48.056,0.48985507246376814
48.06,0.5144927536231884
48.064,0.4826086956521739
48.068,0.48985507246376814
48.072,0.4666666666666667
48.076,0.46956521739130436
48.08,0.46956521739130436
48.084,0.45217391304347826
48.088,0.4463768115942029
48.092,0.48695652173913045
48.096,0.45942028985507244
48.1,0.4985507246376812
48.104,0.4826086956521739
48.108,0.4927536231884058
48.112,0.4797101449275362
48.116,0.4782608695652174
48.12,0.46956521739130436
48.124,0.45652173913043476
48.128,0.45362318840579713
48.132,0.4753623188405797
48.136,0.45217391304347826
48.14,0.45217391304347826
48.144,0.4753623188405797
48.148,0.4623188405797101
48.152,0.4797101449275362
48.156,0.4811594202898551
48.16,0.47101449275362317
48.164,0.4608695652173913
48.168,0.4579710144927536
48.172,0.44782608695652176
48.176,0.463768115942029
48.18,0.43768115942028984
48.184,0.4405797101449275
48.188,0.43043478260869567
48.192,0.47246376811594204
48.196,0.4463768115942029
48.2,0.4652173913043478
48.204,0.4681159420289855
48.208,0.4463768115942029
48.212,0.4608695652173913
48.216,0.45217391304347826
48.22,0.4405797101449275
48.224,0.42318840579710143
48.228,0.4289855072463768
48.232,0.43768115942028984
48.236,0.4492753623188406
48.24,0.4405797101449275
48.244,0.4463768115942029
48.248,0.45217391304347826
48.252,0.463768115942029
48.256,0.4434782608695652
48.26,0.4579710144927536
48.264,0.45072463768115945
48.268,0.4289855072463768
48.272,0.4434782608695652
48.276,0.43478260869565216
48.28,0.4405797101449275
48.284,0.4318840579710145
48.288,0.4260869565217391
48.292,0.4405797101449275
48.296,0.4623188405797101
48.3,0.44782608695652176
48.304,0.45217391304347826
48.308,0.46956521739130436
48.312,0.4289855072463768
48.316,0.4405797101449275
48.32,0.43478260869565216
48.324,0.44782608695652176
48.328,0.42318840579710143
48.332,0.43333333333333335
48.336,0.4217391304347826
48.34,0.4492753623188406
48.344,0.4449275362318841
48.348,0.45507246376811594
48.352,0.43768115942028984
48.356,0.45217391304347826
48.36,0.4463768115942029
48.364,0.41739130434782606
48.368,0.427536231884058
48.372,0.41884057971014493
48.376,0.41739130434782606
48.38,0.42318840579710143
48.384,0.42318840579710143
48.388,0.43043478260869567
48.392,0.4405797101449275
48.396,0.4217391304347826
48.4,0.42318840579710143
48.404,0.427536231884058
48.408,0.41884057971014493
48.412,0.4318840579710145
48.416,0.4144927536231884
48.42,0.4072463768115942
48.424,0.3927536231884058
48.428,0.3826086956521739
48.432,0.3927536231884058
48.436,0.39855072463768115
48.44,0.4
48.444,0.41304347826086957
48.448,0.4
48.452,0.42028985507246375
48.456,0.41739130434782606
48.46,0.41304347826086957
48.464,0.41739130434782606
48.468,0.4072463768115942
48.472,0.38405797101449274
48.476,0.3884057971014493
48.48,0.38405797101449274
48.484,0.4
48.488,0.39420289855072466
48.492,0.41594202898550725
48.496,0.4028985507246377
48.5,0.4217391304347826
48.504,0.4043478260869565
48.508,0.39855072463768115
48.512,0.3753623188405797
48.516,0.3710144927536232
48.52,0.36376811594202896
48.524,0.3710144927536232
48.528,0.37681159420289856
48.532,0.3782608695652174
48.536,0.36086956521739133
48.54,0.3753623188405797
48.544,0.37681159420289856
48.548,0.3884057971014493
48.552,0.3884057971014493
48.556,0.3710144927536232
48.56,0.3782608695652174
48.564,0.3681159420289855
48.568,0.3521739130434783
48.572,0.35507246376811596
48.576,0.3521739130434783
48.58,0.36666666666666664
48.584,0.36231884057971014
48.588,0.36231884057971014
48.592,0.3826086956521739
48.596,0.3739130434782609
48.6,0.3739130434782609
48.604,0.3753623188405797
48.608,0.3652173913043478
48.612,0.35507246376811596
48.616,0.35507246376811596
48.62,0.34202898550724636
48.624,0.33768115942028987
48.628,0.34347826086956523
48.632,0.3652173913043478
48.636,0.3695652173913043
48.64,0.34492753623188405
48.644,0.35797101449275365
48.648,0.3565217391304348
48.652,0.3652173913043478
48.656,0.3695652173913043
48.66,0.3536231884057971
48.664,0.34782608695652173
48.668,0.3507246376811594
48.672,0.36086956521739133
48.676,0.35942028985507246
48.68,0.3521739130434783
