Time(s),EEG (C4-A1)(mV)
45.916,-0.05085536547433903
45.92,-0.053499222395023326
45.924,-0.05287713841368585
45.928,-0.05116640746500778
45.932,-0.049766718506998445
45.936,-0.04136858475894246
45.94,-0.030482115085536547
45.944,-0.02021772939346812
45.948,-0.014618973561430793
45.952,-0.009175738724727838
45.956,-0.01104199066874028
45.96,-0.02348367029548989
45.964,-0.03359253499222395
45.968,-0.03701399688958009
45.972,-0.0401244167962675
45.976,-0.039035769828926904
45.98,-0.03297045101088647
45.984,-0.03203732503888025
45.988,-0.031726283048211505
45.992,-0.029860031104199068
45.996,-0.026594090202177293
46.0,-0.026905132192846033
46.004,-0.029860031104199068
46.008,-0.0328149300155521
46.012,-0.03670295489891135
46.016,-0.04043545878693624
46.02,-0.04805598755832037
46.024,-0.053499222395023326
46.028,-0.05769828926905132
46.032,-0.06314152410575427
46.036,-0.0671850699844479
46.04,-0.06998444790046657
46.044,-0.07465007776049767
46.048,-0.0796267496111975
46.052,-0.07838258164852255
46.056,-0.07807153965785381
46.06,-0.08506998444790047
46.064,-0.08444790046656299
46.068,-0.08631415241057543
46.072,-0.08600311041990669
46.076,-0.08398133748055987
46.08,-0.08304821150855365
46.084,-0.08009331259720062
46.088,-0.080248833592535
46.092,-0.07573872472783826
46.096,-0.06998444790046657
46.1,-0.06796267496111975
46.104,-0.06594090202177294
46.108,-0.06220839813374806
46.112,-0.05660964230171073
46.116,-0.05194401244167963
46.12,-0.0463452566096423
46.124,-0.04292379471228616
46.128,-0.03716951788491446
46.132,-0.03654743390357698
46.136,-0.03374805598755832
46.14,-0.0328149300155521
46.144,-0.03328149300155521
46.148,-0.03701399688958009
46.152,-0.034836702954898914
46.156,-0.03405909797822706
46.16,-0.03561430793157076
46.164,-0.03639191290824261
46.168,-0.03421461897356143
46.172,-0.03545878693623639
46.176,-0.03608087091757387
46.18,-0.031570762052877135
46.184,-0.031415241057542766
46.188,-0.03421461897356143
46.192,-0.03250388802488336
46.196,-0.029860031104199068
46.2,-0.029860031104199068
46.204,-0.031259720062208396
46.208,-0.03297045101088647
46.212,-0.034836702954898914
46.216,-0.03654743390357698
46.22,-0.039346811819595644
46.224,-0.042146189735614306
46.228,-0.04541213063763608
46.232,-0.04743390357698289
46.236,-0.04758942457231726
46.24,-0.04665629860031104
46.244,-0.04681181959564541
46.248,-0.049611197511664075
46.252,-0.049766718506998445
46.256,-0.049144634525660966
46.26,-0.053499222395023326
46.264,-0.05723172628304821
46.268,-0.05800933125972006
46.272,-0.060653188180404355
46.276,-0.061430793157076204
46.28,-0.061119751166407464
46.284,-0.061275272161741834
46.288,-0.06220839813374806
46.292,-0.05785381026438569
46.296,-0.053499222395023326
46.3,-0.050233281493001554
46.304,-0.04665629860031104
46.308,-0.0416796267496112
46.312,-0.03748055987558321
46.316,-0.03359253499222395
46.32,-0.031726283048211505
46.324,-0.030482115085536547
46.328,-0.028149300155520994
46.332,-0.028615863141524107
46.336,-0.0255054432348367
46.34,-0.024883359253499222
46.344,-0.025660964230171075
46.348,-0.027527216174183515
46.352,-0.026127527216174184
46.356,-0.025816485225505444
46.36,-0.029860031104199068
46.364,-0.03359253499222395
46.368,-0.03623639191290824
46.372,-0.04074650077760498
46.376,-0.04447900466562986
46.38,-0.046189735614307934
46.384,-0.050077760497667184
46.388,-0.0510108864696734
46.392,-0.050233281493001554
46.396,-0.046189735614307934
46.4,-0.042612752721617415
46.404,-0.042768273716951785
46.408,-0.04121306376360809
46.412,-0.037947122861586316
46.416,-0.03639191290824261
46.42,-0.03328149300155521
46.424,-0.03110419906687403
46.428,-0.027371695178849145
46.432,-0.02410575427682737
46.436,-0.019440124416796267
46.44,-0.014307931570762053
46.444,-0.012441679626749611
46.448,-0.012130637636080872
46.452,-0.008398133748055987
46.456,-0.006531881804043546
46.46,-0.007620528771384137
46.464,-0.008709175738724729
46.468,-0.008087091757387248
46.472,-0.008709175738724729
46.476,-0.009797822706065318
46.48,-0.008709175738724729
46.484,-0.014463452566096423
46.488,-0.02052877138413686
46.492,-0.024261275272161743
46.496,-0.027527216174183515
46.5,-0.03328149300155521
46.504,-0.03670295489891135
46.508,-0.04090202177293935
46.512,-0.0432348367029549
46.516,-0.04385692068429238
46.52,-0.04447900466562986
46.524,-0.04370139968895801
46.528,-0.039035769828926904
46.532,-0.037947122861586316
46.536,-0.030637636080870917
46.54,-0.02270606531881804
46.544,-0.017418351477449457
46.548,-0.013063763608087092
46.552,-0.004199066874027994
46.556,-0.0
46.56,0.001088646967340591
46.564,-0.00031104199066874026
46.568,-0.0006220839813374805
46.572,-0.0057542768273716955
46.576,-0.01026438569206843
46.58,-0.013841368584758942
46.584,-0.02021772939346812
46.588,-0.027993779160186624
46.592,-0.031259720062208396
46.596,-0.03250388802488336
46.6,-0.03343701399688958
46.604,-0.0343701399688958
46.608,-0.03390357698289269
46.612,-0.030482115085536547
46.616,-0.027838258164852255
46.62,-0.024261275272161743
46.624,-0.02068429237947123
46.628,-0.017573872472783827
46.632,-0.014307931570762053
46.636,-0.0104199066874028
46.64,-0.005443234836702955
46.644,-0.0038880248833592537
46.648,-0.003421461897356143
46.652,0.0018662519440124418
46.656,0.008709175738724729
46.66,0.010575427682737169
46.664,0.015241057542768274
46.668,0.021306376360808708
46.672,0.02317262830482115
46.676,0.0255054432348367
46.68,0.026749611197511663
46.684,0.026283048211508554
46.688,0.02177293934681182
46.692,0.019129082426127528
46.696,0.01866251944012442
46.7,0.013063763608087092
46.704,0.008087091757387248
46.708,0.002488335925349922
46.712,-0.0
46.716,-0.005132192846034215
46.72,-0.01073094867807154
46.724,-0.013685847589424573
46.728,-0.01866251944012442
46.732,-0.024416796267496113
46.736,-0.025660964230171075
46.74,-0.025660964230171075
46.744,-0.027060653188180406
46.748,-0.028771384136858476
46.752,-0.024883359253499222
46.756,-0.018818040435458788
46.76,-0.016174183514774496
46.764,-0.008709175738724729
46.768,0.0006220839813374805
46.772,0.008398133748055987
46.776,0.018818040435458788
46.78,0.028771384136858476
46.784,0.03716951788491446
46.788,0.04447900466562986
46.792,0.05412130637636081
46.796,0.06174183514774494
46.8,0.06780715396578538
46.804,0.07091757387247279
46.808,0.07589424572317263
46.812,0.08367029548989113
46.816,0.09253499222395023
46.82,0.10233281493001556
46.824,0.11119751166407466
46.828,0.11368584758942457
46.832,0.10762052877138413
46.836,0.09611197511664074
46.84,0.08211508553654744
46.844,0.06423017107309487
46.848,0.05225505443234837
46.852,0.04852255054432349
46.856,0.05085536547433903
46.86,0.04727838258164852
46.864,0.04681181959564541
46.868,0.04774494556765163
46.872,0.04416796267496112
46.876,0.042612752721617415
46.88,0.041990668740279936
46.884,0.03608087091757387
46.888,0.030326594090202177
46.892,0.028149300155520994
46.896,0.028771384136858476
46.9,0.024883359253499222
46.904,0.019906687402799376
46.908,0.017884914463452566
46.912,0.016796267496111975
46.916,0.014463452566096423
46.92,0.012441679626749611
46.924,0.009953343701399688
46.928,0.008864696734059098
46.932,0.007465007776049767
46.936,0.006220839813374806
46.94,0.008398133748055987
46.944,0.006220839813374806
46.948,0.002488335925349922
46.952,0.0035769828926905133
46.956,0.004821150855365474
46.96,0.002488335925349922
46.964,0.0013996889580093312
46.968,0.0018662519440124418
46.972,0.0015552099533437014
46.976,0.0009331259720062209
46.98,0.004665629860031105
46.984,0.003110419906687403
46.988,0.00015552099533437013
46.992,0.00015552099533437013
46.996,0.0006220839813374805
47.0,-0.00015552099533437013
47.004,-0.003265940902021773
47.008,-0.0035769828926905133
47.012,-0.0038880248833592537
47.016,-0.004976671850699844
47.02,-0.007153965785381027
47.024,-0.006220839813374806
47.028,-0.006687402799377916
47.032,-0.008709175738724729
47.036,-0.007153965785381027
47.04,-0.002488335925349922
47.044,-0.002488335925349922
47.048,-0.0017107309486780716
47.052,0.0015552099533437014
47.056,0.005598755832037325
47.06,0.0038880248833592537
47.064,0.0052877138413685845
47.068,0.007153965785381027
47.072,0.007776049766718507
47.076,0.009642301710730949
47.08,0.012441679626749611
47.084,0.0119751166407465
47.088,0.00933125972006221
47.092,0.008553654743390357
47.096,0.007776049766718507
47.1,0.006220839813374806
47.104,0.003110419906687403
47.108,0.0007776049766718507
47.112,-0.0023328149300155523
47.116,-0.006220839813374806
47.12,-0.01073094867807154
47.124,-0.017107309486780714
47.128,-0.019595645412130637
47.132,-0.02534992223950233
47.136,-0.024883359253499222
47.14,-0.027216174183514776
47.144,-0.029860031104199068
47.148,-0.03359253499222395
47.152,-0.030637636080870917
47.156,-0.028771384136858476
47.16,-0.027838258164852255
47.164,-0.02363919129082426
47.168,-0.017573872472783827
47.172,-0.013996889580093312
47.176,-0.01010886469673406
47.18,-0.003421461897356143
47.184,0.0006220839813374805
47.188,0.002488335925349922
47.192,0.007465007776049767
47.196,0.013063763608087092
47.2,0.016018662519440126
47.204,0.015863141524105753
47.208,0.017729393468118197
47.212,0.018506998444790045
47.216,0.017107309486780714
47.22,0.014618973561430793
47.224,0.012441679626749611
47.228,0.01088646967340591
47.232,0.008398133748055987
47.236,0.006842923794712286
47.24,0.006065318818040436
47.244,0.0018662519440124418
47.248,-0.0038880248833592537
47.252,-0.003110419906687403
47.256,-0.002488335925349922
47.26,-0.004821150855365474
47.264,-0.004354587869362364
47.268,-0.0026438569206842922
47.272,-0.0018662519440124418
47.276,-0.0023328149300155523
47.28,-0.001088646967340591
47.284,-0.002021772939346812
47.288,-0.003110419906687403
47.292,-0.002021772939346812
47.296,-0.0
47.3,0.0015552099533437014
47.304,-0.0
47.308,0.0007776049766718507
47.312,0.002021772939346812
47.316,0.0015552099533437014
47.32,0.0037325038880248835
47.324,0.0035769828926905133
47.328,0.004821150855365474
47.332,0.002177293934681182
47.336,0.001088646967340591
47.34,-0.00031104199066874026
47.344,-0.005132192846034215
47.348,-0.008709175738724729
47.352,-0.00933125972006221
47.356,-0.009486780715396579
47.36,-0.014152410575427682
47.364,-0.016640746500777605
47.368,-0.019440124416796267
47.372,-0.024261275272161743
47.376,-0.027838258164852255
47.38,-0.027993779160186624
47.384,-0.031570762052877135
47.388,-0.034836702954898914
47.392,-0.03545878693623639
47.396,-0.03452566096423017
47.4,-0.03545878693623639
47.404,-0.03608087091757387
47.408,-0.03732503888024884
47.412,-0.03608087091757387
47.416,-0.03576982892690513
47.42,-0.0359253499222395
47.424,-0.03716951788491446
47.428,-0.038880248833592534
47.432,-0.0401244167962675
47.436,-0.042146189735614306
47.44,-0.04059097978227061
47.444,-0.042768273716951785
47.448,-0.04681181959564541
47.452,-0.042768273716951785
47.456,-0.03996889580093312
47.46,-0.037947122861586316
47.464,-0.038413685847589425
47.468,-0.03732503888024884
47.472,-0.03981337480559875
47.476,-0.04074650077760498
47.48,-0.039502332814930013
47.484,-0.04043545878693624
47.488,-0.0416796267496112
47.492,-0.04105754276827372
47.496,-0.03654743390357698
47.5,-0.03421461897356143
47.504,-0.03328149300155521
47.508,-0.03219284603421462
47.512,-0.030482115085536547
47.516,-0.031415241057542766
47.52,-0.0328149300155521
47.524,-0.03623639191290824
47.528,-0.03981337480559875
47.532,-0.04665629860031104
47.536,-0.050077760497667184
47.54,-0.05241057542768274
47.544,-0.059720062208398136
47.548,-0.0645412130637636
47.552,-0.0671850699844479
47.556,-0.07076205287713841
47.56,-0.07496111975116641
47.564,-0.07713841368584759
47.568,-0.07433903576982892
47.572,-0.07511664074650078
47.576,-0.07402799377916018
47.58,-0.07169517884914463
47.584,-0.07169517884914463
47.588,-0.07169517884914463
47.592,-0.06889580093312597
47.596,-0.06625194401244168
47.6,-0.06220839813374806
47.604,-0.06345256609642301
47.608,-0.061430793157076204
47.612,-0.060964230171073094
47.616,-0.06438569206842924
47.62,-0.06531881804043546
47.624,-0.06687402799377916
47.628,-0.06920684292379471
47.632,-0.0734059097978227
47.636,-0.07527216174183515
47.64,-0.07511664074650078
47.644,-0.0818040435458787
47.648,-0.0869362363919129
47.652,-0.08631415241057543
47.656,-0.08895800933125972
47.66,-0.09191290824261275
47.664,-0.09346811819595645
47.668,-0.09175738724727839
47.672,-0.08989113530326594
47.676,-0.08771384136858476
47.68,-0.08087091757387248
47.684,-0.07698289269051321
47.688,-0.07620528771384137
47.692,-0.07465007776049767
47.696,-0.0667185069984448
47.7,-0.060031104199066876
47.704,-0.05069984447900466
47.708,-0.038880248833592534
47.712,-0.02317262830482115
47.716,-0.009175738724727838
47.72,-0.0
47.724,0.0018662519440124418
47.728,-0.005443234836702955
47.732,-0.019751166407465007
47.736,-0.031570762052877135
47.74,-0.03608087091757387
47.744,-0.042457231726283046
47.748,-0.04292379471228616
47.752,-0.04059097978227061
47.756,-0.04121306376360809
47.76,-0.04370139968895801
47.764,-0.04292379471228616
47.768,-0.04105754276827372
47.772,-0.03965785381026438
47.776,-0.034836702954898914
47.78,-0.027216174183514776
47.784,-0.02363919129082426
47.788,-0.021306376360808708
47.792,-0.013374805598755831
47.796,-0.004043545878693624
47.8,0.003110419906687403
47.804,0.01119751166407465
47.808,0.017418351477449457
47.812,0.0255054432348367
47.816,0.029860031104199068
47.82,0.03639191290824261
47.824,0.04027993779160187
47.828,0.04696734059097978
47.832,0.05178849144634526
47.836,0.05785381026438569
47.84,0.06283048211508553
47.844,0.06438569206842924
47.848,0.06516329704510108
47.852,0.07091757387247279
47.856,0.07542768273716952
47.86,0.07682737169517885
47.864,0.07900466562986003
47.868,0.08195956454121306
47.872,0.08195956454121306
47.876,0.08398133748055987
47.88,0.08709175738724728
47.884,0.08662519440124417
47.888,0.08522550544323483
47.892,0.08709175738724728
47.896,0.08895800933125972
47.9,0.0880248833592535
47.904,0.08553654743390357
47.908,0.08351477449455677
47.912,0.08164852255054432
47.916,0.07947122861586314
47.92,0.07776049766718507
47.924,0.07480559875583204
47.928,0.07262830482115086
47.932,0.06656298600311042
47.936,0.06485225505443235
47.94,0.06298600311041991
47.944,0.056765163297045104
47.948,0.05178849144634526
47.952,0.05225505443234837
47.956,0.05178849144634526
47.96,0.050233281493001554
47.964,0.05069984447900466
47.968,0.0510108864696734
47.972,0.049300155520995335
47.976,0.05069984447900466
47.98,0.05536547433903577
47.984,0.05800933125972006
47.988,0.05847589424572317
47.992,0.060964230171073094
47.996,0.06329704510108865
48.0,0.06469673405909798
48.004,0.06283048211508553
48.008,0.06189735614307931
48.012,0.06236391912908243
48.016,0.059720062208398136
48.02,0.05660964230171073
48.024,0.05287713841368585
48.028,0.049611197511664075
48.032,0.04354587869362364
48.036,0.04121306376360809
48.04,0.037636080870917576
48.044,0.029082426127527216
48.048,0.02052877138413686
48.052,0.016640746500777605
48.056,0.012908242612752722
48.06,0.006531881804043546
48.064,0.003110419906687403
48.068,0.0017107309486780716
48.072,-0.0029548989113530326
48.076,-0.0029548989113530326
48.08,-0.001088646967340591
48.084,-0.0007776049766718507
48.088,-0.0029548989113530326
48.092,-0.0018662519440124418
48.096,0.001088646967340591
48.1,0.0006220839813374805
48.104,0.0006220839813374805
48.108,0.00046656298600311044
48.112,0.0017107309486780716
48.116,0.0027993779160186624
48.12,0.0009331259720062209
48.124,-0.0018662519440124418
48.128,-0.005598755832037325
48.132,-0.012286158631415241
48.136,-0.014930015552099534
48.14,-0.017418351477449457
48.144,-0.02363919129082426
48.148,-0.0297045101088647
48.152,-0.031415241057542766
48.156,-0.03670295489891135
48.16,-0.042146189735614306
48.164,-0.04665629860031104
48.168,-0.049144634525660966
48.172,-0.05474339035769829
48.176,-0.05458786936236392
48.18,-0.053032659409020216
48.184,-0.05443234836702955
48.188,-0.05614307931570762
48.192,-0.05536547433903577
48.196,-0.053499222395023326
48.2,-0.05412130637636081
48.204,-0.05458786936236392
48.208,-0.053499222395023326
48.212,-0.05178849144634526
48.216,-0.049144634525660966
48.22,-0.048989113530326596
48.224,-0.046034214618973564
48.228,-0.0432348367029549
48.232,-0.04354587869362364
48.236,-0.04136858475894246
48.24,-0.03981337480559875
48.244,-0.04354587869362364
48.248,-0.04712286158631415
48.252,-0.04774494556765163
48.256,-0.049144634525660966
48.26,-0.05241057542768274
48.264,-0.05427682737169518
48.268,-0.05754276827371695
48.272,-0.06236391912908243
48.276,-0.06594090202177294
48.28,-0.06640746500777606
48.284,-0.07029548989113531
48.288,-0.07527216174183515
48.292,-0.076049766718507
48.296,-0.07496111975116641
48.3,-0.07465007776049767
48.304,-0.07682737169517885
48.308,-0.07667185069984447
48.312,-0.07527216174183515
48.316,-0.07356143079315708
48.32,-0.07402799377916018
48.324,-0.07013996889580093
48.328,-0.06936236391912909
48.332,-0.06594090202177294
48.336,-0.060342146189735615
48.34,-0.05474339035769829
48.344,-0.05241057542768274
48.348,-0.05272161741835148
48.352,-0.0447900466562986
48.356,-0.0432348367029549
48.36,-0.04354587869362364
48.364,-0.04416796267496112
48.368,-0.050077760497667184
48.372,-0.05567651632970451
48.376,-0.061119751166407464
48.38,-0.06220839813374806
48.384,-0.06905132192846034
48.388,-0.07309486780715396
48.392,-0.07511664074650078
48.396,-0.07558320373250389
48.4,-0.07527216174183515
48.404,-0.07698289269051321
48.408,-0.07791601866251945
48.412,-0.07713841368584759
48.416,-0.07838258164852255
48.42,-0.07698289269051321
48.424,-0.07589424572317263
48.428,-0.07511664074650078
48.432,-0.07418351477449456
48.436,-0.071850699844479
48.44,-0.06796267496111975
48.444,-0.06889580093312597
48.448,-0.07091757387247279
48.452,-0.06702954898911354
48.456,-0.06656298600311042
48.46,-0.0656298600311042
48.464,-0.06283048211508553
48.468,-0.06267496111975117
48.472,-0.06298600311041991
48.476,-0.059720062208398136
48.48,-0.05567651632970451
48.484,-0.05272161741835148
48.488,-0.05147744945567652
48.492,-0.04743390357698289
48.496,-0.042612752721617415
48.5,-0.0401244167962675
48.504,-0.038569206842923795
48.508,-0.03732503888024884
48.512,-0.03608087091757387
48.516,-0.038724727838258165
48.52,-0.04027993779160187
48.524,-0.04370139968895801
48.528,-0.04650077760497667
48.532,-0.05054432348367029
48.536,-0.05116640746500778
48.54,-0.05054432348367029
48.544,-0.053499222395023326
48.548,-0.05598755832037325
48.552,-0.05178849144634526
48.556,-0.048833592534992226
48.56,-0.04650077760497667
48.564,-0.0401244167962675
48.568,-0.03654743390357698
48.572,-0.03545878693623639
48.576,-0.0328149300155521
48.58,-0.027993779160186624
48.584,-0.027682737169517885
48.588,-0.030015552099533438
48.592,-0.031259720062208396
48.596,-0.031726283048211505
48.6,-0.034836702954898914
48.604,-0.03670295489891135
48.608,-0.038880248833592534
48.612,-0.03701399688958009
48.616,-0.039191290824261274
48.62,-0.04027993779160187
48.624,-0.039191290824261274
48.628,-0.038724727838258165
48.632,-0.0359253499222395
48.636,-0.0255054432348367
48.64,-0.01181959564541213
48.644,-0.00015552099533437013
48.648,0.006531881804043546
48.652,0.01119751166407465
48.656,0.0037325038880248835
48.66,-0.010575427682737169
48.664,-0.026749611197511663
48.668,-0.03343701399688958
48.672,-0.04074650077760498
48.676,-0.038258164852255055
48.68,-0.034681181959564544
48.684,-0.03359253499222395
48.688,-0.03545878693623639
48.692,-0.03374805598755832
48.696,-0.03219284603421462
48.7,-0.030482115085536547
48.704,-0.03110419906687403
48.708,-0.031726283048211505
48.712,-0.031570762052877135
48.716,-0.0328149300155521
48.72,-0.030326594090202177
48.724,-0.028149300155520994
48.728,-0.027371695178849145
48.732,-0.026438569206842923
48.736,-0.026127527216174184
48.74,-0.022861586314152412
48.744,-0.025660964230171075
48.748,-0.028926905132192846
48.752,-0.029237947122861586
48.756,-0.030793157076205287
48.76,-0.03265940902021773
48.764,-0.03421461897356143
48.768,-0.03608087091757387
48.772,-0.039191290824261274
48.776,-0.038258164852255055
48.78,-0.03623639191290824
48.784,-0.03576982892690513
48.788,-0.04027993779160187
48.792,-0.039191290824261274
48.796,-0.038724727838258165
48.8,-0.039191290824261274
48.804,-0.039502332814930013
48.808,-0.037636080870917576
48.812,-0.03685847589424572
48.816,-0.03623639191290824
48.82,-0.034836702954898914
48.824,-0.03545878693623639
48.828,-0.03545878693623639
48.832,-0.03654743390357698
48.836,-0.03405909797822706
48.84,-0.03110419906687403
48.844,-0.030793157076205287
48.848,-0.03203732503888025
48.852,-0.027060653188180406
48.856,-0.023017107309486782
48.86,-0.0223950233281493
48.864,-0.019284603421461897
48.868,-0.019595645412130637
48.872,-0.02255054432348367
48.876,-0.022861586314152412
48.88,-0.02006220839813375
48.884,-0.02146189735614308
48.888,-0.02348367029548989
48.892,-0.023950233281493
48.896,-0.02363919129082426
48.9,-0.025660964230171075
48.904,-0.028149300155520994
48.908,-0.030482115085536547
48.912,-0.031726283048211505
48.916,-0.03328149300155521
48.92,-0.031415241057542766
48.924,-0.028615863141524107
48.928,-0.028926905132192846
48.932,-0.028149300155520994
48.936,-0.0255054432348367
48.94,-0.0223950233281493
48.944,-0.022861586314152412
48.948,-0.02348367029548989
48.952,-0.020995334370139968
48.956,-0.018973561430793158
48.96,-0.017418351477449457
48.964,-0.016329704510108865
48.968,-0.015552099533437015
48.972,-0.016796267496111975
48.976,-0.017418351477449457
48.98,-0.016018662519440126
48.984,-0.017262830482115084
48.988,-0.02021772939346812
48.992,-0.02177293934681182
48.996,-0.02192846034214619
49.0,-0.024261275272161743
49.004,-0.027527216174183515
49.008,-0.03188180404354588
49.012,-0.03545878693623639
49.016,-0.03981337480559875
49.02,-0.04121306376360809
49.024,-0.04183514774494557
49.028,-0.04027993779160187
49.032,-0.042301710730948676
49.036,-0.039502332814930013
49.04,-0.03716951788491446
49.044,-0.03732503888024884
49.048,-0.037791601866251946
49.052,-0.03343701399688958
49.056,-0.030637636080870917
49.06,-0.027371695178849145
49.064,-0.024261275272161743
49.068,-0.02255054432348367
49.072,-0.02223950233281493
49.076,-0.018040435458786936
49.08,-0.012286158631415241
49.084,-0.009797822706065318
49.088,-0.009020217729393468
49.092,-0.007931570762052876
49.096,-0.004510108864696734
49.1,-0.005598755832037325
49.104,-0.005909797822706065
49.108,-0.009953343701399688
49.112,-0.009797822706065318
49.116,-0.012286158631415241
49.12,-0.015241057542768274
49.124,-0.019129082426127528
49.128,-0.02332814930015552
49.132,-0.027682737169517885
49.136,-0.027993779160186624
49.14,-0.024727838258164853
49.144,-0.0255054432348367
49.148,-0.025194401244167962
49.152,-0.02317262830482115
49.156,-0.02068429237947123
49.16,-0.019129082426127528
49.164,-0.014307931570762053
49.168,-0.012441679626749611
49.172,-0.013063763608087092
49.176,-0.009797822706065318
49.18,-0.006065318818040436
49.184,-0.004354587869362364
49.188,-0.003265940902021773
49.192,-0.0006220839813374805
49.196,0.002488335925349922
49.2,0.0026438569206842922
49.204,0.0027993779160186624
49.208,0.0018662519440124418
49.212,0.0023328149300155523
49.216,-0.0015552099533437014
49.22,-0.004199066874027994
49.224,-0.006842923794712286
49.228,-0.009486780715396579
49.232,-0.014463452566096423
49.236,-0.013841368584758942
49.24,-0.014463452566096423
49.244,-0.018195956454121306
49.248,-0.02255054432348367
49.252,-0.023017107309486782
49.256,-0.024572317262830483
49.26,-0.025660964230171075
49.264,-0.02363919129082426
49.268,-0.02317262830482115
49.272,-0.024416796267496113
49.276,-0.02177293934681182
49.28,-0.016640746500777605
49.284,-0.013685847589424573
49.288,-0.0119751166407465
49.292,-0.008087091757387248
49.296,-0.004043545878693624
49.3,-0.0018662519440124418
49.304,0.001088646967340591
49.308,0.0018662519440124418
49.312,0.004354587869362364
49.316,0.0013996889580093312
49.32,0.0006220839813374805
49.324,-0.0017107309486780716
49.328,-0.004821150855365474
49.332,-0.009797822706065318
49.336,-0.0119751166407465
49.34,-0.014618973561430793
49.344,-0.0208398133748056
49.348,-0.025972006220839814
49.352,-0.027838258164852255
49.356,-0.029548989113530325
49.36,-0.030171073094867808
49.364,-0.03110419906687403
49.368,-0.030793157076205287
49.372,-0.031259720062208396
49.376,-0.028149300155520994
49.38,-0.02255054432348367
49.384,-0.02052877138413686
49.388,-0.019284603421461897
49.392,-0.016018662519440126
49.396,-0.0119751166407465
49.4,-0.008398133748055987
49.404,-0.007309486780715396
49.408,-0.006220839813374806
49.412,-0.0038880248833592537
49.416,-0.004976671850699844
49.42,-0.007153965785381027
49.424,-0.007776049766718507
49.428,-0.01119751166407465
49.432,-0.017573872472783827
49.436,-0.02021772939346812
49.44,-0.02192846034214619
49.444,-0.028304821150855364
49.448,-0.03328149300155521
49.452,-0.03623639191290824
49.456,-0.04027993779160187
49.46,-0.04370139968895801
49.464,-0.0447900466562986
49.468,-0.04665629860031104
49.472,-0.049144634525660966
49.476,-0.04852255054432349
49.48,-0.04743390357698289
49.484,-0.0463452566096423
49.488,-0.046034214618973564
49.492,-0.04463452566096423
49.496,-0.03996889580093312
49.5,-0.037947122861586316
49.504,-0.03670295489891135
49.508,-0.03716951788491446
49.512,-0.03670295489891135
49.516,-0.03670295489891135
49.52,-0.03732503888024884
49.524,-0.037636080870917576
49.528,-0.037947122861586316
49.532,-0.039191290824261274
49.536,-0.03732503888024884
49.54,-0.03530326594090202
49.544,-0.03608087091757387
49.548,-0.03670295489891135
49.552,-0.03576982892690513
49.556,-0.03561430793157076
49.56,-0.03545878693623639
49.564,-0.03421461897356143
49.568,-0.03374805598755832
49.572,-0.03701399688958009
49.576,-0.03701399688958009
49.58,-0.03545878693623639
49.584,-0.0359253499222395
49.588,-0.03374805598755832
49.592,-0.029393468118195955
49.596,-0.019906687402799376
49.6,-0.009175738724727838
49.604,0.0029548989113530326
49.608,0.015863141524105753
49.612,0.026749611197511663
49.616,0.028615863141524107
49.62,0.02177293934681182
49.624,0.005443234836702955
49.628,-0.0119751166407465
49.632,-0.031259720062208396
49.636,-0.039035769828926904
49.64,-0.04121306376360809
49.644,-0.04416796267496112
49.648,-0.04852255054432349
49.652,-0.04727838258164852
49.656,-0.049144634525660966
49.66,-0.049455676516329705
49.664,-0.047900466562986
49.668,-0.048678071539657856
49.672,-0.04852255054432349
49.676,-0.048989113530326596
49.68,-0.04463452566096423
49.684,-0.0432348367029549
49.688,-0.0432348367029549
49.692,-0.042301710730948676
49.696,-0.04043545878693624
49.7,-0.039191290824261274
49.704,-0.038569206842923795
49.708,-0.03732503888024884
49.712,-0.0359253499222395
49.716,-0.03639191290824261
49.72,-0.0359253499222395
49.724,-0.034836702954898914
49.728,-0.03623639191290824
49.732,-0.04292379471228616
49.736,-0.042301710730948676
49.74,-0.0432348367029549
49.744,-0.04758942457231726
49.748,-0.05132192846034215
49.752,-0.05241057542768274
49.756,-0.05536547433903577
49.76,-0.05723172628304821
49.764,-0.056920684292379474
49.768,-0.05863141524105754
49.772,-0.05956454121306377
49.776,-0.05863141524105754
49.78,-0.05474339035769829
49.784,-0.05474339035769829
49.788,-0.05598755832037325
49.792,-0.05412130637636081
49.796,-0.05194401244167963
49.8,-0.049611197511664075
49.804,-0.048678071539657856
49.808,-0.04510108864696734
49.812,-0.04121306376360809
49.816,-0.0401244167962675
49.82,-0.034836702954898914
49.824,-0.029548989113530325
49.828,-0.025972006220839814
49.832,-0.024572317262830483
49.836,-0.018040435458786936
49.84,-0.012597200622083981
49.844,-0.013063763608087092
49.848,-0.012908242612752722
49.852,-0.013063763608087092
49.856,-0.015707620528771383
49.86,-0.01866251944012442
49.864,-0.019440124416796267
49.868,-0.02177293934681182
49.872,-0.027216174183514776
49.876,-0.028615863141524107
49.88,-0.028615863141524107
49.884,-0.030015552099533438
49.888,-0.031726283048211505
49.892,-0.030482115085536547
49.896,-0.026905132192846033
49.9,-0.024572317262830483
49.904,-0.019906687402799376
49.908,-0.015396578538102643
49.912,-0.01275272161741835
49.916,-0.009175738724727838
49.92,-0.006376360808709175
49.924,-0.0029548989113530326
49.928,-0.0023328149300155523
49.932,-0.001244167962674961
49.936,0.0035769828926905133
49.94,0.006376360808709175
49.944,0.007153965785381027
49.948,0.006842923794712286
49.952,0.010575427682737169
49.956,0.011508553654743391
